date,locationid,trip_distance,pickup_count
2015-10-04,34,2.36692307692,26
2015-10-04,35,3.24844444444,45
2015-10-04,36,3.22481927711,498
2015-10-04,37,3.01075987842,658
2015-10-04,39,3.205,30
2015-10-04,40,3.57824561404,399
2015-10-04,41,2.40163385002,2387
2015-10-04,42,2.53402424242,1650
2015-10-04,43,2.47645833333,192
2015-10-04,46,0.0,1
2015-10-04,47,2.47046511628,43
2015-10-04,49,3.01708955224,1072
2015-10-04,51,4.12285714286,14
2015-10-04,52,3.31830287206,383
2015-10-04,53,1.23666666667,3
2015-10-04,54,3.60208333333,48
2015-10-04,55,7.85105263158,38
2015-10-04,56,3.0406122449,98
2015-10-04,57,2.987,30
2015-10-04,58,4.98,2
2015-10-04,59,2.01666666667,3
2015-10-04,60,3.4056,25
2015-10-04,61,2.93942497754,1113
2015-10-04,62,3.41205479452,146
2015-10-04,63,3.03230769231,13
2015-10-04,64,9.23,2
2015-10-04,65,3.59906976744,516
2015-10-04,66,3.85852071006,676
2015-10-04,67,4.035,6
2015-10-04,69,2.63676056338,142
2015-10-04,70,2.70371134021,97
2015-10-04,71,3.11424242424,33
2015-10-04,72,3.16724137931,29
2015-10-04,73,0.46,2
2015-10-04,74,2.58658149439,2583
2015-10-04,75,2.65880097383,1643
2015-10-04,76,3.38301587302,63
2015-10-04,77,3.946,20
2015-10-04,78,2.49710526316,38
2015-10-04,80,3.18815135135,925
2015-10-04,81,6.35888888889,9
2015-10-04,82,2.273894081,2247
2015-10-04,83,2.76038216561,314
2015-10-04,85,2.87361445783,83
2015-10-04,86,3.5,2
2015-10-04,89,4.00429411765,170
2015-10-04,91,2.71193548387,31
2015-10-04,92,3.42959745763,472
2015-10-04,93,7.08560810811,148
2015-10-04,94,2.37829787234,47
2015-10-04,95,3.15590762621,931
2015-10-04,96,1.67,1
2015-10-04,97,3.0398057554,1390
2015-10-04,98,3.77,1
2015-10-04,101,4.4,1
2015-10-04,102,3.21428571429,14
2015-10-04,106,3.08953586498,237
2015-10-04,108,9.19,5
2015-10-04,109,0.8,5
2015-10-04,111,5.41,3
2015-10-04,112,3.37795918367,1323
2015-10-04,116,3.02806028834,763
2015-10-04,117,2.93333333333,3
2015-10-04,119,2.26,93
2015-10-04,120,3.501,10
2015-10-04,121,4.18904761905,21
2015-10-04,122,5.962,5
2015-10-04,123,2.884,5
2015-10-04,124,9.44333333333,3
2015-10-04,126,2.51142857143,35
2015-10-04,127,3.65594202899,207
2015-10-04,128,3.61333333333,3
2015-10-04,129,2.42646327014,1688
2015-10-04,130,4.18395577396,407
2015-10-04,131,9.62666666667,3
2015-10-04,132,4.7125,12
2015-10-04,133,4.76423076923,26
2015-10-04,134,3.41182648402,219
2015-10-04,135,7.297,10
2015-10-04,136,3.55673469388,49
2015-10-04,138,5.55,12
2015-10-04,139,5.42,1
2015-10-04,145,3.82505730659,698
2015-10-04,146,2.83570881226,261
2015-10-04,147,2.46,32
2015-10-04,149,4.4775,12
2015-10-04,150,6.93,2
2015-10-04,152,2.77281609195,348
2015-10-04,153,2.56692307692,26
2015-10-04,155,4.03166666667,6
2015-10-04,156,9.0,1
2015-10-04,157,2.31346153846,26
2015-10-04,159,2.5449132948,173
2015-10-04,160,3.789375,16
2015-10-04,165,3.37375,8
2015-10-04,166,2.57406403941,1218
2015-10-04,167,2.21968253968,63
2015-10-04,168,3.13959276018,221
2015-10-04,169,2.85956989247,93
2015-10-04,171,7.716,5
2015-10-04,172,0.34,1
2015-10-04,173,2.24592991914,371
2015-10-04,174,4.9773015873,63
2015-10-04,175,0.49,3
2015-10-04,176,0.0,1
2015-10-04,177,3.4616091954,87
2015-10-04,178,2.808,5
2015-10-04,179,2.78560655738,305
2015-10-04,180,7.57166666667,6
2015-10-04,181,3.11040236686,1690
2015-10-04,182,3.74421052632,57
2015-10-04,183,6.04142857143,7
2015-10-04,184,2.87285714286,7
2015-10-04,185,5.29473684211,19
2015-10-04,187,1.8,1
2015-10-04,188,3.07149606299,254
2015-10-04,189,3.2680952381,441
2015-10-04,190,3.2617699115,113
2015-10-04,191,4.9075,4
2015-10-04,192,4.59793103448,29
2015-10-04,193,2.18518987342,79
2015-10-04,194,1.75666666667,3
2015-10-04,195,4.52554913295,173
2015-10-04,196,2.89129102845,457
2015-10-04,197,4.52702702703,37
2015-10-04,198,3.91171052632,76
2015-10-04,200,3.55,7
2015-10-04,201,13.36,1
2015-10-04,202,4.928,20
2015-10-04,205,3.73333333333,3
2015-10-04,206,0.25,1
2015-10-04,208,5.19071428571,14
2015-10-04,210,2.44425742574,101
2015-10-04,212,2.91544117647,68
2015-10-04,213,3.08702702703,37
2015-10-04,215,2.68666666667,6
2015-10-04,216,5.30838709677,31
2015-10-04,217,2.34373333333,75
2015-10-04,218,10.16,2
2015-10-04,220,2.32153846154,65
2015-10-04,222,3.754,5
2015-10-04,223,3.08650416171,841
2015-10-04,225,2.99072727273,440
2015-10-04,226,2.80798307475,709
2015-10-04,227,6.3085,20
2015-10-04,228,4.0456626506,166
2015-10-04,235,2.29186666667,75
2015-10-04,236,2.93839622642,106
2015-10-04,240,2.85,5
2015-10-04,241,3.35237288136,59
2015-10-04,242,3.19655737705,61
2015-10-04,243,3.68326704545,352
2015-10-04,244,3.74574545455,825
2015-10-04,247,2.83420689655,290
2015-10-04,248,3.99475,40
2015-10-04,250,4.35128205128,39
2015-10-04,253,6.80153846154,13
2015-10-04,254,8.34647058824,17
2015-10-04,255,3.6181406788,4066
2015-10-04,256,3.23831662269,1895
2015-10-04,257,4.50634920635,63
2015-10-04,258,3.385,18
2015-10-04,259,7.96,7
2015-10-04,260,2.42701013514,1184
2015-10-04,262,6.945,2
2015-10-04,263,4.5584375,32
2015-10-05,3,2.4775,4
2015-10-05,7,2.4878334304,1717
2015-10-05,8,0.565,2
2015-10-05,9,2.7,2
2015-10-05,10,5.00571428571,7
2015-10-05,14,4.81566666667,30
2015-10-05,15,5.46,3
2015-10-05,16,6.996,5
2015-10-05,17,2.7384,575
2015-10-05,18,2.67333333333,90
2015-10-05,19,2.20333333333,3
2015-10-05,20,2.4452,75
2015-10-05,21,2.3375,4
2015-10-05,22,3.9975,4
2015-10-05,24,2.13713114754,122
2015-10-05,25,3.05358226371,857
2015-10-05,26,4.98857142857,7
2015-10-05,28,3.39966666667,30
2015-10-05,29,4.92933333333,15
2015-10-05,31,2.64666666667,9
2015-10-05,32,3.81944444444,18
2015-10-05,33,3.31264285714,840
2015-10-05,34,2.87829787234,47
2015-10-05,35,2.30666666667,45
2015-10-05,36,2.78237113402,97
2015-10-05,37,3.41610810811,185
2015-10-05,38,0.04,1
2015-10-05,39,4.26947368421,19
2015-10-05,40,3.1253250774,323
2015-10-05,41,2.20099807136,2074
2015-10-05,42,2.29430270985,1513
2015-10-05,43,2.40958762887,388
2015-10-05,47,2.70786885246,61
2015-10-05,49,2.96690860215,744
2015-10-05,51,4.24769230769,13
2015-10-05,52,3.2077540107,374
2015-10-05,53,5.41727272727,11
2015-10-05,54,4.46620689655,29
2015-10-05,55,6.61027777778,36
2015-10-05,56,2.31610526316,95
2015-10-05,57,4.492,10
2015-10-05,58,0.0,1
2015-10-05,59,7.21,4
2015-10-05,60,3.2446875,32
2015-10-05,61,2.74199152542,708
2015-10-05,62,3.3862037037,108
2015-10-05,63,4.8425,8
2015-10-05,65,3.19353868195,698
2015-10-05,66,3.82158712542,901
